"id","especie","ultima_modificacion","altura","circ_tronco_cm","diametro_tronco","long","lat","seccion","nombre_seccion","area_seccion","inclinacion_peligrosa","prediction_prob","prediction_class"
20028,"Morera","10/08/2011 12:32","Alto (> 8 mts)",100,"Grande",-68.8339854466,-32.8681403287,4,"Cuarta Oeste",1173332.70145,1,0.167233005631715,0
20033,"Morera","10/08/2011 12:25","Alto (> 8 mts)",135,"Grande",-68.8344285461,-32.8680648661,4,"Cuarta Oeste",1173332.70145,1,0.18861699057743,0
20036,"Morera","10/08/2011 12:17","Medio (4 - 8 mts)",54,"Mediano",-68.8346836067,-32.868017126,4,"Cuarta Oeste",1173332.70145,0,0.00829601380974054,0
20054,"Morera","09/08/2011 10:09","Alto (> 8 mts)",190,"Grande",-68.8340139547,-32.8649076547,4,"Cuarta Oeste",1173332.70145,0,0.782918031560257,1
20058,"Morera","09/08/2011 10:00","Alto (> 8 mts)",150,"Grande",-68.8340743219,-32.8651435091,4,"Cuarta Oeste",1173332.70145,1,0.584990412928164,1
20063,"Morera","09/08/2011 09:40","Medio (4 - 8 mts)",57,"Mediano",-68.8341648593,-32.8655351838,4,"Cuarta Oeste",1173332.70145,0,0.160707421135157,0
20064,"Morera","09/08/2011 09:39","Alto (> 8 mts)",107,"Grande",-68.8341769937,-32.8655826985,4,"Cuarta Oeste",1173332.70145,1,0.576871929224581,1
20068,"Morera","15/08/2011 13:50","Alto (> 8 mts)",145,"Grande",-68.833866521,-32.8656843512,4,"Cuarta Oeste",1173332.70145,0,0.138682320713997,0
20071,"Olmo comun","15/08/2011 13:46","Medio (4 - 8 mts)",91,"Grande",-68.8335249114,-32.8656372164,4,"Cuarta Oeste",1173332.70145,0,0.643835389520973,1
20082,"Olmo comun","15/08/2011 09:06","Alto (> 8 mts)",160,"Grande",-68.8327619781,-32.8650239435,4,"Cuarta Oeste",1173332.70145,1,0.803948879009113,1
20095,"Fresno europeo","10/08/2011 11:08","Muy bajo (1 - 2 mts)",10,"Chico",-68.8338105779,-32.8658062564,4,"Cuarta Oeste",1173332.70145,0,0.506911301752552,1
20101,"Paraiso","10/08/2011 10:47","Bajo (2 - 4 mts)",22,"Mediano",-68.8330893665,-32.8657121016,4,"Cuarta Oeste",1173332.70145,0,0.722106413450092,1
20107,"Morera","10/08/2011 10:30","Alto (> 8 mts)",190,"Grande",-68.8330758809,-32.8661197507,4,"Cuarta Oeste",1173332.70145,0,0.559439088916406,1
20113,"Morera","09/08/2011 12:49","Medio (4 - 8 mts)",87,"Grande",-68.8333861013,-32.8665457217,4,"Cuarta Oeste",1173332.70145,1,0.385917555307969,0
20116,"Pltano","09/08/2011 12:36","Alto (> 8 mts)",280,"Grande",-68.8337023393,-32.8664826352,4,"Cuarta Oeste",1173332.70145,1,0.692067000549287,1
20124,"Morera","04/08/2011 11:54","Alto (> 8 mts)",200,"Grande",-68.9019179178,-32.8892873641,11,"San Agustín",6853531.20169,0,0.187317045638338,0
20129,"Jacarand","16/05/2011 11:14","Alto (> 8 mts)",30,"Mediano",-68.861747006,-32.891460355,5,"Residencial Sur",2423808.92355,0,0.735188169172034,1
20131,"Jacarand","16/05/2011 11:11","Alto (> 8 mts)",20,"Chico",-68.861583572,-32.8914570904,5,"Residencial Sur",2423808.92355,0,0.289368786616251,0
20133,"Pltano","16/05/2011 10:58","Alto (> 8 mts)",180,"Grande",-68.8605041414,-32.891336525,5,"Residencial Sur",2423808.92355,0,0.939237433718517,1
20155,"Fresno americano","13/05/2011 10:15","Medio (4 - 8 mts)",75,"Grande",-68.8590163252,-32.8917519791,5,"Residencial Sur",2423808.92355,0,0.693514580838382,1
20160,"Morera","13/05/2011 10:04","Alto (> 8 mts)",168,"Grande",-68.8590070154,-32.8921642219,5,"Residencial Sur",2423808.92355,1,0.154808568302542,0
20165,"Fresno europeo","13/05/2011 09:53","Medio (4 - 8 mts)",86,"Grande",-68.859153206,-32.8924742647,5,"Residencial Sur",2423808.92355,0,0.848522825632244,1
20176,"Fresno europeo","13/05/2011 09:32","Alto (> 8 mts)",93,"Grande",-68.8600883555,-32.8925206127,5,"Residencial Sur",2423808.92355,0,0.39525094628334,0
20179,"Morera","12/05/2011 11:40","Alto (> 8 mts)",132,"Grande",-68.8603431636,-32.8923639473,5,"Residencial Sur",2423808.92355,0,0.996761587448418,1
20182,"Fresno europeo","12/05/2011 11:26","Alto (> 8 mts)",74,"Grande",-68.8603468456,-32.8920219011,5,"Residencial Sur",2423808.92355,0,0.44938233634457,0
20189,"Morera","12/05/2011 10:54","Alto (> 8 mts)",114,"Grande",-68.8600852781,-32.8914546882,5,"Residencial Sur",2423808.92355,1,0.488499170867726,0
20192,"Pltano","12/05/2011 10:45","Medio (4 - 8 mts)",115,"Grande",-68.8596581638,-32.8915249581,5,"Residencial Sur",2423808.92355,0,0.321118084713817,0
20219,"Morera","26/05/2011 13:02","Alto (> 8 mts)",160,"Grande",-68.8604759229,-32.8939298041,5,"Residencial Sur",2423808.92355,1,0.0763642825186253,0
20227,"Morera","26/05/2011 12:36","Alto (> 8 mts)",105,"Grande",-68.8603644094,-32.893614763,5,"Residencial Sur",2423808.92355,0,0.458472886355594,0
20231,"Morera","26/05/2011 12:29","Alto (> 8 mts)",122,"Grande",-68.8601371261,-32.893654454,5,"Residencial Sur",2423808.92355,1,0.945869165705517,1
20235,"Morera","26/05/2011 12:14","Muy bajo (1 - 2 mts)",6,"Chico",-68.8597306418,-32.893728519,5,"Residencial Sur",2423808.92355,0,0.163072282914072,0
20243,"Pltano","26/05/2011 11:32","Alto (> 8 mts)",145,"Grande",-68.859095207,-32.8938398442,5,"Residencial Sur",2423808.92355,0,0.131794127169997,0
20252,"Fresno europeo","26/05/2011 08:58","Bajo (2 - 4 mts)",42,"Mediano",-68.859067648,-32.8947076007,5,"Residencial Sur",2423808.92355,0,0.0258272376377136,0
20256,"Fresno europeo","17/05/2011 10:27","Alto (> 8 mts)",100,"Grande",-68.860028161,-32.8926034108,5,"Residencial Sur",2423808.92355,0,0.271540181944147,0
20259,"Fresno europeo","17/05/2011 10:23","Alto (> 8 mts)",140,"Grande",-68.859671115,-32.8925865097,5,"Residencial Sur",2423808.92355,0,0.49400824168697,0
20262,"Morera","17/05/2011 10:20","Alto (> 8 mts)",132,"Grande",-68.8594252156,-32.8925724376,5,"Residencial Sur",2423808.92355,0,0.312452989863232,0
20263,"Acer","17/05/2011 13:35","Medio (4 - 8 mts)",62,"Grande",-68.8590056562,-32.8927523937,5,"Residencial Sur",2423808.92355,0,0.448411237681285,0
20275,"Fresno americano","16/05/2011 11:47","Medio (4 - 8 mts)",80,"Grande",-68.8590198706,-32.8935622187,5,"Residencial Sur",2423808.92355,0,0.567218811251223,1
20281,"Fresno americano","17/05/2011 10:10","Bajo (2 - 4 mts)",31,"Mediano",-68.8594933192,-32.8936407479,5,"Residencial Sur",2423808.92355,0,0.605076629668474,1
20286,"Caducifolio","17/05/2011 10:00","Alto (> 8 mts)",230,"Grande",-68.8600335233,-32.8935506418,5,"Residencial Sur",2423808.92355,0,0.904170227702707,1
20308,"Morera","16/05/2011 09:45","Alto (> 8 mts)",76,"Grande",-68.860991764,-32.8925572027,5,"Residencial Sur",2423808.92355,0,0.0108302577864379,0
20321,"Olmo comun","16/05/2011 09:15","Alto (> 8 mts)",115,"Grande",-68.8622131197,-32.8926125099,5,"Residencial Sur",2423808.92355,0,0.156942785484716,0
20322,"Morera","16/05/2011 09:14","Alto (> 8 mts)",104,"Grande",-68.8622722175,-32.8926154604,5,"Residencial Sur",2423808.92355,0,0.89523533382453,1
20332,"lamo criollo","13/05/2011 11:13","Alto (> 8 mts)",80,"Grande",-68.8621426409,-32.8916770174,5,"Residencial Sur",2423808.92355,0,0.181042646523565,0
20343,"Morera","13/05/2011 10:45","Alto (> 8 mts)",160,"Grande",-68.8604273895,-32.8918238939,5,"Residencial Sur",2423808.92355,1,0.148095313925296,0
20360,"Morera","26/05/2011 09:36","Medio (4 - 8 mts)",113,"Grande",-68.8606348292,-32.8940795259,5,"Residencial Sur",2423808.92355,0,0.513779585482553,1
20366,"Morera","24/05/2011 13:19","Medio (4 - 8 mts)",30,"Mediano",-68.8606813851,-32.8944032001,5,"Residencial Sur",2423808.92355,0,0.490984540665522,0
20383,"Acacia SP","24/05/2011 10:04","Muy bajo (1 - 2 mts)",8,"Chico",-68.8620239123,-32.89429098,5,"Residencial Sur",2423808.92355,0,0.398298762040213,0
20396,"Prunas","24/05/2011 08:51","Medio (4 - 8 mts)",20,"Chico",-68.8624622964,-32.8933418017,5,"Residencial Sur",2423808.92355,0,0.0887872437015176,0
20407,"Morera","23/05/2011 13:56","Alto (> 8 mts)",180,"Grande",-68.8615960807,-32.893396777,5,"Residencial Sur",2423808.92355,0,0.980058964341879,1
20415,"Morera","23/05/2011 11:37","Alto (> 8 mts)",123,"Grande",-68.8608179546,-32.8935389207,5,"Residencial Sur",2423808.92355,1,0.41324487910606,0
20416,"Morera","23/05/2011 11:35","Alto (> 8 mts)",123,"Grande",-68.8606756901,-32.893563015,5,"Residencial Sur",2423808.92355,1,0.795983691001311,1
20418,"Liquidambar","17/05/2011 11:40","Medio (4 - 8 mts)",40,"Mediano",-68.8606265038,-32.8934431777,5,"Residencial Sur",2423808.92355,0,0.458977582631633,0
20425,"Fresno europeo","17/05/2011 11:19","Medio (4 - 8 mts)",28,"Mediano",-68.861470123,-32.8932958022,5,"Residencial Sur",2423808.92355,0,0.235295915976167,0
20454,"Fresno europeo","17/05/2011 09:54","Alto (> 8 mts)",108,"Grande",-68.8608291413,-32.8926387494,5,"Residencial Sur",2423808.92355,0,0.482789871050045,0
20462,"Fresno americano","17/05/2011 09:26","Alto (> 8 mts)",100,"Grande",-68.8604092551,-32.8928569803,5,"Residencial Sur",2423808.92355,1,0.130766651127487,0
20472,"Fresno europeo","02/06/2011 13:18","Bajo (2 - 4 mts)",32,"Mediano",-68.8600559355,-32.8969622167,5,"Residencial Sur",2423808.92355,0,0.722223139600828,1
20473,"Jacarand","02/06/2011 13:14","Alto (> 8 mts)",112,"Grande",-68.8599996447,-32.8969633899,5,"Residencial Sur",2423808.92355,0,0.612112728413194,1
20481,"Morera","02/06/2011 12:50","Alto (> 8 mts)",115,"Grande",-68.8595085659,-32.8974557294,5,"Residencial Sur",2423808.92355,0,0.853875904576853,1
20488,"Morera","02/06/2011 09:56","Alto (> 8 mts)",145,"Grande",-68.8596844229,-32.8980427472,5,"Residencial Sur",2423808.92355,0,0.427021024748683,0
20492,"Fresno europeo","01/06/2011 12:48","Alto (> 8 mts)",85,"Grande",-68.8600057157,-32.8980402219,5,"Residencial Sur",2423808.92355,0,0.746015982236713,1
20493,"Fresno europeo","01/06/2011 12:46","Medio (4 - 8 mts)",50,"Mediano",-68.8600679686,-32.8980379851,5,"Residencial Sur",2423808.92355,0,0.877521233865991,1
20496,"Morera","01/06/2011 12:39","Alto (> 8 mts)",200,"Grande",-68.8603769704,-32.8980344902,5,"Residencial Sur",2423808.92355,0,0.151013009017333,0
20503,"Morera","01/06/2011 12:14","Alto (> 8 mts)",75,"Grande",-68.8608908668,-32.8977911006,5,"Residencial Sur",2423808.92355,1,0.710863833548501,1
20530,"Morera","03/06/2011 09:27","Alto (> 8 mts)",140,"Grande",-68.8594112574,-32.8977629334,5,"Residencial Sur",2423808.92355,0,0.460550563875586,0
20537,"Morera","03/06/2011 09:06","Alto (> 8 mts)",130,"Grande",-68.8593529365,-32.8971911788,5,"Residencial Sur",2423808.92355,1,0.801652769790962,1
20547,"Morera","03/06/2011 13:38","Alto (> 8 mts)",82,"Grande",-68.8587058417,-32.8969757765,5,"Residencial Sur",2423808.92355,0,0.992560447193682,1
20579,"Aguaribay","30/05/2011 11:16","Bajo (2 - 4 mts)",65,"Grande",-68.8628294028,-32.8978380544,5,"Residencial Sur",2423808.92355,1,0.92822775663808,1
20595,"Tipa","30/05/2011 10:32","Alto (> 8 mts)",210,"Grande",-68.862225561,-32.8969416789,5,"Residencial Sur",2423808.92355,0,0.174134858418256,0
20603,"Acacia SP","30/05/2011 10:14","Alto (> 8 mts)",144,"Grande",-68.8621600571,-32.8973389359,5,"Residencial Sur",2423808.92355,0,0.347419168800116,0
20620,"Paraiso","02/06/2011 12:25","Alto (> 8 mts)",140,"Grande",-68.859925018,-32.8958001513,5,"Residencial Sur",2423808.92355,0,0.730370911071077,1
20628,"Fresno europeo","02/06/2011 12:08","Alto (> 8 mts)",108,"Grande",-68.8593977724,-32.8958359942,5,"Residencial Sur",2423808.92355,0,0.21471226005815,0
20629,"Fresno europeo","02/06/2011 12:07","Medio (4 - 8 mts)",65,"Grande",-68.8593517827,-32.8958382291,5,"Residencial Sur",2423808.92355,0,0.767477579182014,1
20633,"Fresno europeo","06/06/2011 10:58","Medio (4 - 8 mts)",73,"Grande",-68.8593019256,-32.8960598601,5,"Residencial Sur",2423808.92355,0,0.5450051384978,1
20657,"Fresno europeo","03/06/2011 13:33","Medio (4 - 8 mts)",71,"Grande",-68.8607652142,-32.8965428206,5,"Residencial Sur",2423808.92355,0,0.699848885182291,1
20678,"Fresno europeo","01/06/2011 10:41","Medio (4 - 8 mts)",120,"Grande",-68.8609594758,-32.8970521314,5,"Residencial Sur",2423808.92355,0,0.398145388346165,0
20691,"Morera","31/05/2011 12:04","Alto (> 8 mts)",144,"Grande",-68.8613209352,-32.8980208666,5,"Residencial Sur",2423808.92355,1,0.0679258499294519,0
20693,"Paraiso","31/05/2011 12:01","Alto (> 8 mts)",115,"Grande",-68.8614777696,-32.8980220332,5,"Residencial Sur",2423808.92355,1,0.466760165523738,0
20703,"Acacia SP","31/05/2011 11:38","Alto (> 8 mts)",140,"Grande",-68.8620840211,-32.8978495697,5,"Residencial Sur",2423808.92355,0,0.0839355944190174,0
20709,"Acacia SP","31/05/2011 11:23","Alto (> 8 mts)",160,"Grande",-68.8620286438,-32.8974100543,5,"Residencial Sur",2423808.92355,0,0.359798352699727,0
20711,"Acacia SP","31/05/2011 11:18","Alto (> 8 mts)",128,"Grande",-68.8620109316,-32.8972864733,5,"Residencial Sur",2423808.92355,0,0.337902529397979,0
20716,"Acacia SP","31/05/2011 11:08","Alto (> 8 mts)",120,"Grande",-68.861968314,-32.8969926554,5,"Residencial Sur",2423808.92355,0,0.0362104054074734,0
20717,"Fresno europeo","31/05/2011 11:06","Medio (4 - 8 mts)",55,"Mediano",-68.8619098721,-32.8969460456,5,"Residencial Sur",2423808.92355,1,0.224343990907073,0
20722,"Aguaribay","31/05/2011 10:40","Alto (> 8 mts)",220,"Grande",-68.8631137614,-32.8979983007,5,"Residencial Sur",2423808.92355,0,0.168659723363817,0
20728,"Morera","31/05/2011 10:28","Medio (4 - 8 mts)",97,"Grande",-68.8633269059,-32.8976729406,5,"Residencial Sur",2423808.92355,0,0.373539244988933,0
20729,"Morera","31/05/2011 10:25","Medio (4 - 8 mts)",138,"Grande",-68.8633242846,-32.8976398457,5,"Residencial Sur",2423808.92355,0,0.590768876019865,1
20734,"Morera","31/05/2011 10:17","Medio (4 - 8 mts)",105,"Grande",-68.8632203172,-32.8971343343,5,"Residencial Sur",2423808.92355,0,0.202742070425302,0
20746,"Pltano","01/06/2011 11:28","Alto (> 8 mts)",170,"Grande",-68.8616359588,-32.8968259262,5,"Residencial Sur",2423808.92355,0,0.428515708772466,0
20749,"Pltano","01/06/2011 11:20","Alto (> 8 mts)",160,"Grande",-68.8619352922,-32.8967141768,5,"Residencial Sur",2423808.92355,0,0.387659755302593,0
20753,"Paraiso","01/06/2011 10:27","Alto (> 8 mts)",140,"Grande",-68.8618890388,-32.8964218878,5,"Residencial Sur",2423808.92355,0,0.78309641731903,1
20775,"Pltano","31/05/2011 11:15","Alto (> 8 mts)",110,"Grande",-68.8610517945,-32.8957452493,5,"Residencial Sur",2423808.92355,0,0.206736105494201,0
20782,"Morera","31/05/2011 10:50","Medio (4 - 8 mts)",68,"Grande",-68.8608695061,-32.8962160737,5,"Residencial Sur",2423808.92355,0,0.10126714524813,0
20787,"Morera","31/05/2011 10:31","Alto (> 8 mts)",130,"Grande",-68.8609146872,-32.8966451485,5,"Residencial Sur",2423808.92355,0,0.869757424108684,1
20791,"Morera","31/05/2011 10:06","Bajo (2 - 4 mts)",28,"Mediano",-68.8627193341,-32.8968002706,5,"Residencial Sur",2423808.92355,0,0.168532842304558,0
20802,"Olmo comun","01/06/2011 12:29","Alto (> 8 mts)",118,"Grande",-68.8629887573,-32.896212486,5,"Residencial Sur",2423808.92355,0,0.873420928604901,1
20803,"Olmo comun","01/06/2011 12:26","Alto (> 8 mts)",115,"Grande",-68.8629772833,-32.8961537409,5,"Residencial Sur",2423808.92355,0,0.51786775700748,1
20809,"Morera","31/05/2011 11:43","Alto (> 8 mts)",128,"Grande",-68.8628058469,-32.8956326496,5,"Residencial Sur",2423808.92355,1,0.683993076672778,1
20810,"Morera","31/05/2011 11:41","Alto (> 8 mts)",135,"Grande",-68.8626747783,-32.8956415903,5,"Residencial Sur",2423808.92355,1,0.739260098431259,1
20811,"Morera","31/05/2011 11:39","Alto (> 8 mts)",140,"Grande",-68.8625977886,-32.8956444191,5,"Residencial Sur",2423808.92355,1,0.000937175936996937,0
20819,"Morera","30/05/2011 11:03","Alto (> 8 mts)",145,"Grande",-68.8619464808,-32.895836843,5,"Residencial Sur",2423808.92355,0,0.920610017841682,1
20821,"Fresno europeo","30/05/2011 10:49","Medio (4 - 8 mts)",35,"Mediano",-68.861970729,-32.8960558013,5,"Residencial Sur",2423808.92355,0,0.701799265574664,1
20826,"Morera","30/05/2011 10:41","Alto (> 8 mts)",120,"Grande",-68.8620160514,-32.8963281619,5,"Residencial Sur",2423808.92355,0,0.898217092966661,1
20829,"Olmo comun","30/05/2011 10:27","Medio (4 - 8 mts)",60,"Mediano",-68.8620518105,-32.8965646248,5,"Residencial Sur",2423808.92355,0,0.241852171253413,0
20830,"Fresno europeo","30/05/2011 10:25","Alto (> 8 mts)",96,"Grande",-68.8620632451,-32.8966346086,5,"Residencial Sur",2423808.92355,0,0.394432615721598,0
20835,"Morera","27/05/2011 09:04","Alto (> 8 mts)",116,"Grande",-68.8602463572,-32.8947419255,5,"Residencial Sur",2423808.92355,0,0.0433735570404679,0
20840,"Fresno europeo","27/05/2011 09:49","Medio (4 - 8 mts)",70,"Grande",-68.8598100618,-32.8948206958,5,"Residencial Sur",2423808.92355,0,0.284970767330378,0
20842,"Paraiso","27/05/2011 09:46","Alto (> 8 mts)",104,"Grande",-68.8597190877,-32.8948335781,5,"Residencial Sur",2423808.92355,1,0.441618329379708,0
20843,"Morera","27/05/2011 09:44","Medio (4 - 8 mts)",64,"Grande",-68.8596671316,-32.8948419056,5,"Residencial Sur",2423808.92355,0,0.737761250929907,1
20853,"Morera","26/05/2011 12:33","Medio (4 - 8 mts)",50,"Mediano",-68.8591411009,-32.8949401954,5,"Residencial Sur",2423808.92355,0,0.314692191081122,0
20863,"Fresno europeo","26/05/2011 11:58","Bajo (2 - 4 mts)",55,"Mediano",-68.8594667617,-32.8957043283,5,"Residencial Sur",2423808.92355,0,0.446589060360566,0
20867,"Fresno europeo","26/05/2011 11:08","Alto (> 8 mts)",88,"Grande",-68.8599924474,-32.8956717358,5,"Residencial Sur",2423808.92355,0,0.644930658396333,1
20872,"Morera","26/05/2011 10:50","Alto (> 8 mts)",148,"Grande",-68.8605048855,-32.8956354293,5,"Residencial Sur",2423808.92355,1,0.405942642595619,0
20879,"Morera","26/05/2011 10:36","Alto (> 8 mts)",102,"Grande",-68.8606343553,-32.8952694871,5,"Residencial Sur",2423808.92355,0,0.366918313549832,0
20880,"Caducifolio","26/05/2011 10:35","Muy bajo (1 - 2 mts)",4,"Chico",-68.8606239035,-32.8951869708,5,"Residencial Sur",2423808.92355,0,0.60674480185844,1
20894,"Jacarand","27/05/2011 09:41","Muy bajo (1 - 2 mts)",8,"Chico",-68.8614598196,-32.8955895129,5,"Residencial Sur",2423808.92355,0,0.065152598079294,0
20900,"Olmo comun","27/05/2011 09:31","Medio (4 - 8 mts)",73,"Grande",-68.8617381912,-32.8954150732,5,"Residencial Sur",2423808.92355,0,0.503056986024603,1
20903,"Fresno europeo","27/05/2011 09:24","Medio (4 - 8 mts)",53,"Mediano",-68.8617159965,-32.895254187,5,"Residencial Sur",2423808.92355,0,0.455123715102673,0
20909,"Acer","27/05/2011 09:09","Medio (4 - 8 mts)",76,"Grande",-68.8616618616,-32.8948764087,5,"Residencial Sur",2423808.92355,0,0.143423376372084,0
20931,"Olmo comun","24/05/2011 12:34","Alto (> 8 mts)",155,"Grande",-68.8607713958,-32.8952558439,5,"Residencial Sur",2423808.92355,0,0.402140563121065,0
20932,"Morera","24/05/2011 12:33","Bajo (2 - 4 mts)",29,"Mediano",-68.8607769394,-32.8953332152,5,"Residencial Sur",2423808.92355,0,0.351477004820481,0
20933,"Fresno europeo","24/05/2011 12:30","Bajo (2 - 4 mts)",65,"Grande",-68.8607920392,-32.8954508125,5,"Residencial Sur",2423808.92355,0,0.664943574694917,1
20946,"Eucalyptus","27/05/2011 12:30","Alto (> 8 mts)",180,"Grande",-68.8626967929,-32.8943740468,5,"Residencial Sur",2423808.92355,1,0.0271231285296381,0
20948,"Fresno europeo","27/05/2011 12:27","Muy bajo (1 - 2 mts)",8,"Chico",-68.8622759018,-32.8943787218,5,"Residencial Sur",2423808.92355,0,0.985217956127599,1
20956,"Fresno europeo","27/05/2011 12:18","Medio (4 - 8 mts)",80,"Grande",-68.861789149,-32.8944667309,5,"Residencial Sur",2423808.92355,0,0.507144419010729,1
20976,"lamo criollo","22/06/2011 12:04","Alto (> 8 mts)",195,"Grande",-68.8640388732,-32.9005537452,5,"Residencial Sur",2423808.92355,0,0.636498593492433,1
20988,"Olmo comun","22/06/2011 11:40","Alto (> 8 mts)",140,"Grande",-68.8646642694,-32.9012914365,5,"Residencial Sur",2423808.92355,0,0.177269695792347,0
20994,"Morera","22/06/2011 09:52","Alto (> 8 mts)",130,"Grande",-68.8631893203,-32.9015150735,5,"Residencial Sur",2423808.92355,0,0.137196918716654,0
20997,"Caducifolio","22/06/2011 09:40","Muy bajo (1 - 2 mts)",12,"Chico",-68.8627953326,-32.9015172567,5,"Residencial Sur",2423808.92355,0,0.0775576194282621,0
21002,"Fresno europeo","22/06/2011 09:31","Alto (> 8 mts)",160,"Grande",-68.8626382153,-32.9013055477,5,"Residencial Sur",2423808.92355,0,0.126084690215066,0
21007,"Fresno europeo","22/06/2011 09:12","Alto (> 8 mts)",120,"Grande",-68.8625796267,-32.9007614936,5,"Residencial Sur",2423808.92355,0,0.511500273132697,1
21018,"Ligustro","21/06/2011 12:10","Alto (> 8 mts)",120,"Grande",-68.8631684806,-32.9004703524,5,"Residencial Sur",2423808.92355,0,0.302839639829472,0
21020,"lamo criollo","22/06/2011 11:15","Alto (> 8 mts)",300,"Grande",-68.8633640965,-32.9004902033,5,"Residencial Sur",2423808.92355,0,0.000162265729159117,0
21025,"Morera","22/06/2011 11:24","Alto (> 8 mts)",138,"Grande",-68.8638043908,-32.9010390971,5,"Residencial Sur",2423808.92355,0,0.687012898270041,1
21029,"Paraiso","21/06/2011 12:01","Bajo (2 - 4 mts)",40,"Mediano",-68.864153133,-32.9015050336,5,"Residencial Sur",2423808.92355,0,0.22419653297402,0
21030,"Morera","21/06/2011 11:58","Alto (> 8 mts)",128,"Grande",-68.8640929958,-32.9015040783,5,"Residencial Sur",2423808.92355,0,0.590944841038436,1
21053,"Olmo comun","24/06/2011 09:44","Alto (> 8 mts)",160,"Grande",-68.8637193645,-32.8996352674,5,"Residencial Sur",2423808.92355,0,0.145580766256899,0
21059,"Morera","23/06/2011 11:17","Medio (4 - 8 mts)",65,"Grande",-68.8633943057,-32.8993718895,5,"Residencial Sur",2423808.92355,0,0.628194568445906,1
21071,"Prunas","23/06/2011 10:36","Bajo (2 - 4 mts)",50,"Mediano",-68.8630738107,-32.9001288643,5,"Residencial Sur",2423808.92355,0,0.405900740064681,0
21074,"lamo criollo","23/06/2011 10:29","Alto (> 8 mts)",150,"Grande",-68.8632095224,-32.9003069939,5,"Residencial Sur",2423808.92355,0,0.391270322026685,0
21092,"Morera","22/06/2011 11:16","Medio (4 - 8 mts)",50,"Mediano",-68.8624646119,-32.89965869,5,"Residencial Sur",2423808.92355,0,0.851449759444222,1
